S&P 500 INDEX,Last: 5069.7598,Change:  -8.4202,,,,,,,,,,,,,,,,,,,
"Date: February 28, 2024, 7:52 PM EST",Bid: 4999.8701,Ask: 5107.96,Size: 1*1,Volume: 0,,,,,,,,,,,,,,,,,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Thu Mar 14 2024,SPXW240314C04350000,0,0,712.4,730.5,0,0,0.9897,0.0001,0,4350,SPXW240314P04350000,1.2,0.075,1.15,1.25,3,0.334,-0.0109,0.0001,162
Thu Mar 14 2024,SPXW240314C04400000,553.4,0,662.6,680.7,0,0,0.988,0.0001,1,4400,SPXW240314P04400000,1.2,-0.05,1.25,1.4,2,0.3161,-0.0125,0.0001,73
Thu Mar 14 2024,SPXW240314C04450000,0,0,612.9,631,0,0,0.9861,0.0001,0,4450,SPXW240314P04450000,1.5,0.1,1.4,1.55,1,0.2982,-0.0144,0.0001,149
Thu Mar 14 2024,SPXW240314C04500000,484.15,0,563.1,581.2,0,0,0.9838,0.0001,10,4500,SPXW240314P04500000,1.6,0,1.55,1.7,0,0.2802,-0.0167,0.0001,77
Thu Mar 14 2024,SPXW240314C04550000,0,0,513.4,531.5,0,0,0.9809,0.0002,0,4550,SPXW240314P04550000,1.8,0.075,1.75,1.9,5,0.2619,-0.0196,0.0002,149
Thu Mar 14 2024,SPXW240314C04575000,0,0,488.6,506.7,0,0,0.9792,0.0002,0,4575,SPXW240314P04575000,1.76,-0.065,1.9,2,3,0.2526,-0.0213,0.0002,0
Thu Mar 14 2024,SPXW240314C04600000,497.6,0,463.8,481.9,0,0.1609,0.9773,0.0002,2,4600,SPXW240314P04600000,1.87,-0.08,2,2.15,2,0.2437,-0.0232,0.0002,81
Thu Mar 14 2024,SPXW240314C04625000,0,0,439,457.1,0,0.1714,0.9751,0.0002,0,4625,SPXW240314P04625000,2.02,-0.03,2.15,2.3,1,0.2344,-0.0255,0.0002,0
Thu Mar 14 2024,SPXW240314C04650000,448.02,0,414.2,432.3,0,0.1772,0.9725,0.0003,1,4650,SPXW240314P04650000,2.15,-0.05,2.3,2.45,1,0.2259,-0.028,0.0003,70
Thu Mar 14 2024,SPXW240314C04675000,403.69,0,389.4,407.5,0,0.1733,0.9694,0.0003,1,4675,SPXW240314P04675000,0,0,2.5,2.65,0,0.2166,-0.0311,0.0003,24
Thu Mar 14 2024,SPXW240314C04700000,0,0,364.7,382.8,0,0.1709,0.9658,0.0004,0,4700,SPXW240314P04700000,2.59,0.04,2.75,2.85,4,0.2076,-0.0347,0.0004,300
Thu Mar 14 2024,SPXW240314C04725000,273.9,0,344.2,351.3,0,0.1687,0.9615,0.0004,1,4725,SPXW240314P04725000,2.85,0.075,3,3.2,1,0.1989,-0.039,0.0004,2
Thu Mar 14 2024,SPXW240314C04730000,0,0,339.7,346.8,0,0.1662,0.9605,0.0004,0,4730,SPXW240314P04730000,3.02,0.195,3,3.2,12,0.1976,-0.04,0.0004,20
Thu Mar 14 2024,SPXW240314C04740000,0,0,329.3,336.4,0,0.1655,0.9584,0.0004,0,4740,SPXW240314P04740000,3.6,0,3.2,3.4,0,0.1937,-0.0421,0.0004,20
Thu Mar 14 2024,SPXW240314C04750000,0,0,319.6,326.7,0,0.1642,0.9561,0.0005,0,4750,SPXW240314P04750000,3.15,0.1,3.3,3.5,55,0.1904,-0.0444,0.0005,84
Thu Mar 14 2024,SPXW240314C04760000,0,0,309.8,316.9,0,0.1626,0.9537,0.0005,0,4760,SPXW240314P04760000,3.15,0,3.5,3.7,48,0.1869,-0.0468,0.0005,12
Thu Mar 14 2024,SPXW240314C04770000,0,0,301,308.1,0,0.1608,0.951,0.0005,0,4770,SPXW240314P04770000,3.26,-0.04,3.6,3.8,17,0.1838,-0.0495,0.0005,0
Thu Mar 14 2024,SPXW240314C04775000,300.27,0,296.1,303.2,0,0.1597,0.9495,0.0006,2,4775,SPXW240314P04775000,3.5,0.15,3.7,3.9,24,0.1822,-0.051,0.0006,157
Thu Mar 14 2024,SPXW240314C04780000,0,0,291.2,298.3,0,0.1586,0.948,0.0006,0,4780,SPXW240314P04780000,3.72,0.27,3.8,4,12,0.1806,-0.0525,0.0006,1
Thu Mar 14 2024,SPXW240314C04790000,0,0,280.7,287.8,0,0.1562,0.9448,0.0006,0,4790,SPXW240314P04790000,3.9,0.3,4,4.2,53,0.1772,-0.0557,0.0006,24
Thu Mar 14 2024,SPXW240314C04800000,192.09,0,270.6,277.7,0,0.1548,0.9413,0.0007,5,4800,SPXW240314P04800000,3.9,0.1,4.2,4.4,1,0.1738,-0.0593,0.0007,1262
Thu Mar 14 2024,SPXW240314C04810000,0,0,261.9,269,0,0.153,0.9374,0.0007,0,4810,SPXW240314P04810000,4.94,0,4.4,4.7,0,0.1705,-0.0631,0.0007,28
Thu Mar 14 2024,SPXW240314C04820000,0,0,251.2,258.3,0,0.1509,0.9331,0.0008,0,4820,SPXW240314P04820000,4.16,-0.04,4.7,5,8,0.1679,-0.0674,0.0008,32
Thu Mar 14 2024,SPXW240314C04825000,170.67,0,247.2,254.3,0,0.1492,0.9308,0.0008,2,4825,SPXW240314P04825000,4.1,-0.2,4.9,5.1,16,0.166,-0.0697,0.0008,32
Thu Mar 14 2024,SPXW240314C04830000,0,0,241.4,248.5,0,0.1485,0.9284,0.0008,0,4830,SPXW240314P04830000,4.3,-0.1,5,5.3,2,0.1648,-0.0721,0.0008,31
Thu Mar 14 2024,SPXW240314C04835000,0,0,236.7,243.8,0,0.1476,0.9259,0.0008,0,4835,SPXW240314P04835000,4.55,-0.05,5.2,5.4,2,0.1631,-0.0746,0.0008,1
Thu Mar 14 2024,SPXW240314C04840000,272.38,0,232.2,239.3,0,0.1467,0.9233,0.0009,2,4840,SPXW240314P04840000,5.6,0,5.4,5.6,0,0.1617,-0.0773,0.0009,30
Thu Mar 14 2024,SPXW240314C04845000,0,0,226.9,234,0,0.1456,0.9205,0.0009,0,4845,SPXW240314P04845000,22.5,0,5.5,5.8,0,0.1603,-0.08,0.0009,1
Thu Mar 14 2024,SPXW240314C04850000,229.74,0,222.6,229.7,0,0.1445,0.9176,0.0009,5,4850,SPXW240314P04850000,5.4,0.4,5.7,6,5,0.1588,-0.083,0.0009,125
Thu Mar 14 2024,SPXW240314C04855000,0,0,217.8,224.9,0,0.1434,0.9145,0.001,0,4855,SPXW240314P04855000,5.92,0.72,5.9,6.2,1,0.1576,-0.086,0.001,5
Thu Mar 14 2024,SPXW240314C04860000,253.04,0,212.6,219.7,0,0.1567,0.9113,0.001,3,4860,SPXW240314P04860000,6.13,0,6.1,6.4,0,0.156,-0.0892,0.001,6
Thu Mar 14 2024,SPXW240314C04865000,142.71,0,207.8,214.9,0,0.1556,0.9079,0.001,4,4865,SPXW240314P04865000,6.32,0.82,6.4,6.6,1,0.1543,-0.0926,0.001,0
Thu Mar 14 2024,SPXW240314C04870000,0,0,203.2,210.3,0,0.1543,0.9044,0.0011,0,4870,SPXW240314P04870000,6.62,0,6.6,6.9,0,0.1532,-0.0962,0.0011,65
Thu Mar 14 2024,SPXW240314C04875000,215.55,0,198.8,205.9,0,0.1525,0.9006,0.0011,5,4875,SPXW240314P04875000,5.9,0,6.9,7.1,16,0.1514,-0.0999,0.0011,207
Thu Mar 14 2024,SPXW240314C04880000,211.23,0,193.6,200.7,0,0.1511,0.8967,0.0012,8,4880,SPXW240314P04880000,7.07,0,7.1,7.4,0,0.1502,-0.1038,0.0012,38
Thu Mar 14 2024,SPXW240314C04885000,0,0,188.9,196,0,0.1497,0.8926,0.0012,0,4885,SPXW240314P04885000,6.19,-0.16,7.4,7.7,8,0.1488,-0.1079,0.0012,12
Thu Mar 14 2024,SPXW240314C04890000,130,0,184.2,191.3,0,0.1482,0.8883,0.0013,2,4890,SPXW240314P04890000,7.2,0.6,7.7,8,30,0.1474,-0.1122,0.0013,61
Thu Mar 14 2024,SPXW240314C04895000,189.6,0,179.5,186.6,0,0.1471,0.8837,0.0013,1,4895,SPXW240314P04895000,25.97,0,8,8.3,0,0.1462,-0.1168,0.0013,1
Thu Mar 14 2024,SPXW240314C04900000,207.66,0,176,183.1,0,0.1454,0.879,0.0014,28,4900,SPXW240314P04900000,7.7,0.6,8.4,8.6,14,0.1451,-0.1216,0.0014,725
Thu Mar 14 2024,SPXW240314C04905000,188.86,0,170.4,177.5,0,0.1442,0.8739,0.0014,3,4905,SPXW240314P04905000,8.24,0.84,8.7,9,7,0.1432,-0.1266,0.0014,8
Thu Mar 14 2024,SPXW240314C04910000,198.29,0,166.7,173.8,0,0.1429,0.8686,0.0015,26,4910,SPXW240314P04910000,8.4,0.7,9,9.4,29,0.142,-0.1319,0.0015,47
Thu Mar 14 2024,SPXW240314C04915000,98.6,0,161.1,168.2,0,0.1419,0.8631,0.0015,5,4915,SPXW240314P04915000,8.89,0.89,9.5,9.8,7,0.1411,-0.1374,0.0015,32
Thu Mar 14 2024,SPXW240314C04920000,189.6,0,156.5,163.6,0,0.1404,0.8573,0.0016,4,4920,SPXW240314P04920000,9.45,1.05,9.9,10.2,3,0.1398,-0.1432,0.0016,168
Thu Mar 14 2024,SPXW240314C04925000,158.05,0,153,160.1,0,0.1392,0.8512,0.0016,3,4925,SPXW240314P04925000,9.75,1,10.3,10.6,7,0.1385,-0.1494,0.0016,74
Thu Mar 14 2024,SPXW240314C04930000,0,0,147.3,154.4,0,0.138,0.8447,0.0017,0,4930,SPXW240314P04930000,10.1,0,10.8,11.1,0,0.1373,-0.1558,0.0017,178
Thu Mar 14 2024,SPXW240314C04935000,96.5,0,144,151.1,0,0.1368,0.8379,0.0018,2,4935,SPXW240314P04935000,10.1,0.55,11.3,11.6,7,0.1362,-0.1626,0.0018,36
Thu Mar 14 2024,SPXW240314C04940000,189.27,0,139.4,146.5,0,0.1357,0.8308,0.0018,358,4940,SPXW240314P04940000,11.35,1.35,11.8,12.2,2,0.1348,-0.1697,0.0018,33
Thu Mar 14 2024,SPXW240314C04945000,0,0,133.9,141,0,0.1345,0.8234,0.0019,0,4945,SPXW240314P04945000,11.6,0,12.4,12.7,0,0.1337,-0.1771,0.0019,132
Thu Mar 14 2024,SPXW240314C04950000,140.56,0,129.6,136.7,0,0.1332,0.8156,0.002,32,4950,SPXW240314P04950000,11.96,1.01,13,13.4,6,0.1325,-0.185,0.002,52
Thu Mar 14 2024,SPXW240314C04955000,133.39,-9.11,125.2,132.3,1,0.1322,0.8074,0.002,5,4955,SPXW240314P04955000,13.5,2,13.7,14,44,0.1315,-0.1931,0.002,68
Thu Mar 14 2024,SPXW240314C04960000,130.18,-7.92,122.1,129.2,20,0.131,0.7988,0.0021,45,4960,SPXW240314P04960000,11.58,-0.47,14.3,14.7,12,0.1303,-0.2018,0.0021,52
Thu Mar 14 2024,SPXW240314C04965000,135.27,0,117.8,124.9,0,0.13,0.7897,0.0022,32,4965,SPXW240314P04965000,15.08,0,15.1,15.4,0,0.1294,-0.2108,0.0022,80
Thu Mar 14 2024,SPXW240314C04970000,120.3,-9.05,113.6,120.7,1,0.1289,0.7803,0.0022,4,4970,SPXW240314P04970000,15.71,0,15.8,16.2,0,0.1284,-0.2202,0.0022,32
Thu Mar 14 2024,SPXW240314C04975000,121.28,-3.87,109.7,114.7,2,0.1254,0.7705,0.0023,13,4975,SPXW240314P04975000,15.9,1.9,16.7,17,15,0.1272,-0.23,0.0023,498
Thu Mar 14 2024,SPXW240314C04980000,117.43,-3.37,105.3,110.9,2,0.1246,0.7602,0.0024,16,4980,SPXW240314P04980000,14.3,-0.45,17.6,17.9,1,0.1262,-0.2404,0.0024,11
Thu Mar 14 2024,SPXW240314C04985000,134.26,0,101.3,106.8,0,0.1241,0.7494,0.0025,19,4985,SPXW240314P04985000,17.61,0,18.5,18.8,0,0.1254,-0.2511,0.0025,12
Thu Mar 14 2024,SPXW240314C04990000,133.7,0,97.2,102.8,0,0.1233,0.7382,0.0026,234,4990,SPXW240314P04990000,18.55,2.2,19.4,19.8,2,0.1243,-0.2623,0.0026,52
Thu Mar 14 2024,SPXW240314C04995000,126.26,0,93.3,98.8,0,0.1223,0.7265,0.0026,6,4995,SPXW240314P04995000,18.11,0.91,20.5,20.8,3,0.1234,-0.274,0.0026,14
Thu Mar 14 2024,SPXW240314C05000000,100.71,-3.54,89.8,94.6,2,0.1215,0.7144,0.0027,206,5000,SPXW240314P05000000,18.1,-0.05,21.6,21.9,8,0.1225,-0.2861,0.0027,103
Thu Mar 14 2024,SPXW240314C05005000,87.62,-12.33,85.7,91,1,0.1206,0.7018,0.0028,8,5005,SPXW240314P05005000,21.42,0,22.7,23.1,0,0.1217,-0.2987,0.0028,28
Thu Mar 14 2024,SPXW240314C05010000,90.76,0,81.9,87.2,0,0.1199,0.6888,0.0029,7,5010,SPXW240314P05010000,23.94,3.79,24,24.3,6,0.1207,-0.3118,0.0029,68
Thu Mar 14 2024,SPXW240314C05015000,89.13,-3.02,78.3,83.5,48,0.1191,0.6753,0.0029,3,5015,SPXW240314P05015000,24.36,3.06,25.3,25.6,1,0.12,-0.3253,0.0029,23
Thu Mar 14 2024,SPXW240314C05020000,102.07,0,74.8,79.9,0,0.1186,0.6613,0.003,9,5020,SPXW240314P05020000,23.82,1.37,26.6,27,4,0.1191,-0.3392,0.003,34
Thu Mar 14 2024,SPXW240314C05025000,76.5,-8.35,71.5,76,8,0.118,0.647,0.0031,15,5025,SPXW240314P05025000,25.4,1.65,28.1,28.4,13,0.1185,-0.3536,0.0031,90
Thu Mar 14 2024,SPXW240314C05030000,79.1,-2.1,70.2,70.7,8,0.1172,0.6322,0.0031,20,5030,SPXW240314P05030000,26.53,1.48,29.6,30,22,0.1176,-0.3683,0.0031,26
Thu Mar 14 2024,SPXW240314C05035000,68.3,-9.35,66.8,67.4,14,0.1166,0.617,0.0032,20,5035,SPXW240314P05035000,28.95,2.4,31.2,31.6,20,0.1171,-0.3835,0.0032,53
Thu Mar 14 2024,SPXW240314C05040000,70.7,-3.45,63.6,64.1,6,0.116,0.6015,0.0032,94,5040,SPXW240314P05040000,30.55,2.5,32.9,33.3,8,0.1163,-0.399,0.0032,54
Thu Mar 14 2024,SPXW240314C05045000,60.7,-10.05,60.4,60.9,15,0.1152,0.5856,0.0033,35,5045,SPXW240314P05045000,32.52,2.87,34.7,35.1,12,0.1158,-0.4149,0.0033,9
Thu Mar 14 2024,SPXW240314C05050000,58.5,-8.9,57.3,57.7,10,0.1146,0.5694,0.0033,241,5050,SPXW240314P05050000,33.45,2.2,36.6,37,6,0.1152,-0.4311,0.0033,33
Thu Mar 14 2024,SPXW240314C05055000,60.1,-4.1,54.3,54.8,8,0.114,0.553,0.0034,15,5055,SPXW240314P05055000,35.22,2.17,38.6,39,15,0.1145,-0.4475,0.0034,13
Thu Mar 14 2024,SPXW240314C05060000,53.05,-8,51.4,51.8,4,0.1132,0.5363,0.0034,37,5060,SPXW240314P05060000,38.13,3.18,40.7,41.1,6,0.1141,-0.4642,0.0034,13
Thu Mar 14 2024,SPXW240314C05065000,52.72,-5.33,48.6,48.9,3,0.1126,0.5194,0.0034,68,5065,SPXW240314P05065000,40.23,3.38,42.8,43.3,284,0.1135,-0.4811,0.0034,45
Thu Mar 14 2024,SPXW240314C05070000,49.37,-5.68,45.9,46.2,10,0.1122,0.5024,0.0034,203,5070,SPXW240314P05070000,41.9,3.05,45.1,45.5,44,0.1132,-0.4981,0.0034,43
Thu Mar 14 2024,SPXW240314C05075000,46.62,-5.63,43.3,43.6,2718,0.1122,0.4852,0.0034,51,5075,SPXW240314P05075000,44.15,3.1,47.5,47.9,6,0.1129,-0.5153,0.0034,74
Thu Mar 14 2024,SPXW240314C05080000,42.45,-7,40.7,41.1,10,0.1119,0.468,0.0034,649,5080,SPXW240314P05080000,45.4,2.15,50,50.4,11,0.1125,-0.5325,0.0034,68
Thu Mar 14 2024,SPXW240314C05085000,39.96,-6.84,38.3,38.7,24,0.1114,0.4507,0.0034,10,5085,SPXW240314P05085000,51.4,5.85,52.5,53,7,0.1121,-0.5498,0.0034,26
Thu Mar 14 2024,SPXW240314C05090000,38.78,-5.47,36,36.4,7,0.1107,0.4335,0.0034,210,5090,SPXW240314P05090000,48.83,0.83,55.2,55.7,59,0.1118,-0.5671,0.0034,2
Thu Mar 14 2024,SPXW240314C05095000,36.8,-4.95,33.8,34.2,37,0.1108,0.4163,0.0034,19,5095,SPXW240314P05095000,57.11,6.56,58,58.5,26,0.1115,-0.5842,0.0034,35
Thu Mar 14 2024,SPXW240314C05100000,31.87,-7.48,31.6,32,67,0.1105,0.3992,0.0034,1306,5100,SPXW240314P05100000,56.53,3.38,60.8,61.4,30,0.1113,-0.6014,0.0034,185
Thu Mar 14 2024,SPXW240314C05105000,31.72,-5.38,29.6,30,10,0.1103,0.3822,0.0034,25,5105,SPXW240314P05105000,56.82,0.97,63.8,64.3,2,0.111,-0.6183,0.0034,10
Thu Mar 14 2024,SPXW240314C05110000,27.92,-7.03,27.7,28.1,46,0.1101,0.3654,0.0033,54,5110,SPXW240314P05110000,53.5,0,66.9,67.4,0,0.1107,-0.6351,0.0033,8
Thu Mar 14 2024,SPXW240314C05115000,27.87,-4.98,25.8,26.2,24,0.1099,0.3488,0.0033,11,5115,SPXW240314P05115000,60.35,0,70,70.5,0,0.1106,-0.6517,0.0033,15
Thu Mar 14 2024,SPXW240314C05120000,26.61,-4.24,24.1,24.5,2,0.1096,0.3325,0.0032,73,5120,SPXW240314P05120000,69.62,5.07,73.2,73.7,2,0.1102,-0.668,0.0032,24
Thu Mar 14 2024,SPXW240314C05125000,24.14,-4.81,22.4,22.8,12,0.1094,0.3164,0.0032,48,5125,SPXW240314P05125000,71.18,0,76.5,77.1,0,0.1102,-0.6841,0.0032,36
Thu Mar 14 2024,SPXW240314C05130000,20.87,-6.28,20.8,21.2,7,0.1091,0.3007,0.0031,14,5130,SPXW240314P05130000,79.4,8.65,79.9,80.5,10,0.1091,-0.6999,0.0031,30
Thu Mar 14 2024,SPXW240314C05135000,19.41,-5.94,19.3,19.7,4,0.1089,0.2852,0.003,0,5135,SPXW240314P05135000,76.7,2.6,80.9,86.4,31,0.1089,-0.7153,0.003,29
Thu Mar 14 2024,SPXW240314C05140000,19.46,-4.29,17.9,18.3,2,0.1087,0.2702,0.003,52,5140,SPXW240314P05140000,79.9,0,84.4,89.9,0,0.1094,-0.7304,0.003,21
Thu Mar 14 2024,SPXW240314C05145000,31,0,16.5,16.9,0,0.1084,0.2555,0.0029,10,5145,SPXW240314P05145000,79.5,0,88,93.6,0,0.1093,-0.745,0.0029,22
Thu Mar 14 2024,SPXW240314C05150000,15.35,-5.3,15.3,15.6,16,0.1084,0.2412,0.0028,38,5150,SPXW240314P05150000,81.3,0,92,97,0,0.1093,-0.7594,0.0028,21
Thu Mar 14 2024,SPXW240314C05155000,15.55,-3.7,14.1,14.4,7,0.1082,0.2273,0.0027,5,5155,SPXW240314P05155000,83.8,0,95.5,101.1,0,0.1093,-0.7732,0.0027,11
Thu Mar 14 2024,SPXW240314C05160000,13.6,-4.25,12.9,13.3,7,0.1077,0.2138,0.0026,0,5160,SPXW240314P05160000,82.3,0,98.7,105.5,0,0.1091,-0.7867,0.0026,4
Thu Mar 14 2024,SPXW240314C05165000,18.95,0,11.9,12.2,0,0.1076,0.2008,0.0025,10,5165,SPXW240314P05165000,93.7,0,102.6,109.4,0,0.1088,-0.7998,0.0025,4
Thu Mar 14 2024,SPXW240314C05170000,11.2,-4.15,10.9,11.2,7,0.1074,0.1882,0.0024,3,5170,SPXW240314P05170000,0,0,106.9,114,0,0.1101,-0.8124,0.0024,0
Thu Mar 14 2024,SPXW240314C05175000,10.88,-3.37,9.9,10.3,48,0.1071,0.176,0.0023,2,5175,SPXW240314P05175000,0,0,111,118.1,0,0.1056,-0.8245,0.0023,0
Thu Mar 14 2024,SPXW240314C05180000,10.4,-2.75,9.1,9.4,6,0.1069,0.1644,0.0022,0,5180,SPXW240314P05180000,0,0,115.1,122.2,0,0.1056,-0.8361,0.0022,0
Thu Mar 14 2024,SPXW240314C05185000,10.4,-1.75,8.3,8.6,49,0.1067,0.1532,0.0022,0,5185,SPXW240314P05185000,0,0,119.3,126.4,0,0.1054,-0.8473,0.0022,0
Thu Mar 14 2024,SPXW240314C05190000,10.18,0,7.6,7.8,0,0.1065,0.1425,0.002,3,5190,SPXW240314P05190000,0,0,123.4,130.5,0,0.1056,-0.858,0.002,0
Thu Mar 14 2024,SPXW240314C05200000,6.38,-3.12,6.2,6.5,513,0.1063,0.1226,0.0018,342,5200,SPXW240314P05200000,132.02,9.02,131.5,138.6,2,0.1053,-0.8779,0.0018,1131
Thu Mar 14 2024,SPXW240314C05210000,5.65,-2.35,5.1,5.3,3,0.1061,0.1047,0.0017,2,5210,SPXW240314P05210000,0,0,140.4,147.5,0,0.1047,-0.8959,0.0017,0
Thu Mar 14 2024,SPXW240314C05220000,5.3,-1.4,4.1,4.4,1,0.1059,0.0888,0.0015,3,5220,SPXW240314P05220000,0,0,148.8,155.9,0,0.1047,-0.9118,0.0015,0
Thu Mar 14 2024,SPXW240314C05225000,4.62,-1.53,3.8,4,2,0.1056,0.0816,0.0014,2,5225,SPXW240314P05225000,0,0,153.4,160.5,0,0.1047,-0.919,0.0014,0
Thu Mar 14 2024,SPXW240314C05230000,4.6,-1,3.4,3.6,1,0.1057,0.0749,0.0013,10,5230,SPXW240314P05230000,0,0,159,166.1,0,0.1045,-0.9257,0.0013,0
Thu Mar 14 2024,SPXW240314C05240000,3.8,-0.85,2.75,2.9,1,0.1057,0.0629,0.0011,0,5240,SPXW240314P05240000,0,0,168.3,175.4,0,0.1045,-0.9376,0.0011,0
Thu Mar 14 2024,SPXW240314C05250000,2.24,-1.66,2.25,2.4,3,0.1058,0.0527,0.001,1309,5250,SPXW240314P05250000,209.61,0,177.8,184.9,0,0.104,-0.9478,0.001,6
Thu Mar 14 2024,SPXW240314C05275000,1.77,-0.655,1.35,1.45,1,0.1066,0.0341,0.0007,0,5275,SPXW240314P05275000,0,0,198,210.1,0,0.1051,-0.9665,0.0007,0
Thu Mar 14 2024,SPXW240314C05300000,1.3,0,0.8,0.95,0,0.1085,0.0226,0.0005,149,5300,SPXW240314P05300000,277.85,0,219.4,237.5,0,0.1342,-0.9779,0.0005,1
Thu Mar 14 2024,SPXW240314C05325000,4.11,0,0.5,0.65,0,0.1119,0.0157,0.0003,59,5325,SPXW240314P05325000,0,0,244.1,262.2,0,0.1419,-0.9848,0.0003,0
Thu Mar 14 2024,SPXW240314C05350000,0.56,0,0.35,0.45,0,0.1156,0.0115,0.0002,13,5350,SPXW240314P05350000,0,0,268.9,287,0,0.1511,-0.989,0.0002,0
Thu Mar 14 2024,SPXW240314C05400000,0.42,0,0.2,0.35,0,0.1274,0.007,0.0001,1252,5400,SPXW240314P05400000,0,0,318.6,336.7,0,0.171,-0.9935,0.0001,0
Thu Mar 14 2024,SPXW240314C05500000,0.21,0,0.1,0.2,0,0.1529,0.0036,0.0001,85,5500,SPXW240314P05500000,0,0,418.3,436.4,0,0.2083,-0.9969,0.0001,0
Thu Mar 14 2024,SPXW240314C05600000,0.2,0,0.05,0.15,0,0.1744,0.0023,0,254,5600,SPXW240314P05600000,0,0,518,536.1,0,0.2465,-0.9982,0,0
Thu Mar 14 2024,SPXW240314C05700000,0,0,0.05,0.1,0,0.1871,0.0016,0,1,5700,SPXW240314P05700000,0,0,617.7,635.8,0,0.2814,-0.9989,0,0
Thu Mar 14 2024,SPXW240314C05800000,0,0,0,0.1,0,0.2123,0.0012,0,2,5800,SPXW240314P05800000,0,0,717.5,735.6,0,0.3146,-0.9994,0,0
Thu Mar 14 2024,SPXW240314C06000000,0.05,0,0,0.1,0,0.2609,0.0006,0,2,6000,SPXW240314P06000000,0,0,917,935.1,0,0.3821,-0.9999,0,0
Thu Mar 14 2024,SPXW240314C06200000,0,0,0,0.1,0,0.3072,0.0004,0,0,6200,SPXW240314P06200000,0,0,1116.5,1134.6,0,0.4434,-1,0,0
Thu Mar 14 2024,SPXW240314C06400000,0,0,0,0.1,0,0.3514,0.0002,0,0,6400,SPXW240314P06400000,0,0,1316.1,1334.2,0,0.5013,-1,0,0
Thu Mar 14 2024,SPXW240314C06600000,0,0,0,0.1,0,0.3938,0.0001,0,0,6600,SPXW240314P06600000,0,0,1515.6,1533.7,0,0.5595,-1,0,0
Fri Mar 15 2024,SPX240315C00200000,4867.26,0,4854.9,4861.8,0,0,1,0,741,200,SPX240315P00200000,0.03,0,0,0.05,0,4.501,0,0,331
Fri Mar 15 2024,SPXW240315C00200000,4863.97,0,4855.3,4863.3,0,0,1,0,514,200,SPXW240315P00200000,0.05,0,0,0.05,0,4.4627,0,0,1
Fri Mar 15 2024,SPX240315C00400000,4680.37,0,4655.2,4662.4,0,0,1,0,272,400,SPX240315P00400000,0.05,0,0,0.05,0,3.5028,0,0,7084
Fri Mar 15 2024,SPXW240315C00400000,4627.8,0,4655.9,4661.7,0,0,1,0,17,400,SPXW240315P00400000,0.05,0,0,0.05,0,3.473,0,0,1
Fri Mar 15 2024,SPX240315C00600000,3956.6,0,4456,4462.9,0,0,1,0,78,600,SPX240315P00600000,0.05,0,0,0.05,0,2.9347,0,0,16637
Fri Mar 15 2024,SPXW240315C00600000,4428.8,0,4456.4,4463.3,0,0,1,0,24,600,SPXW240315P00600000,0,0,0,0.05,0,2.9098,0,0,0
Fri Mar 15 2024,SPX240315C00800000,3761.47,0,4256.5,4263.5,0,0,1,0,94,800,SPX240315P00800000,0.05,0,0,0.05,0,2.5375,0,0,16432
Fri Mar 15 2024,SPXW240315C00800000,4229.7,0,4257,4263.7,0,0,1,0,15,800,SPXW240315P00800000,0.1,0,0,0.05,0,2.516,0,0,1039
Fri Mar 15 2024,SPX240315C01000000,4073.46,-1.6899,4057.7,4063.7,450,0,1,0,12579,1000,SPX240315P01000000,0.03,0.005,0,0.05,450,2.2323,0,0,23569
Fri Mar 15 2024,SPXW240315C01000000,4028.5,0,4056.7,4062.9,0,0,1,0,11,1000,SPXW240315P01000000,0.05,0,0,0.05,0,2.2134,0,0,476
Fri Mar 15 2024,SPX240315C01200000,3643.2,0,3857.6,3864.6,0,0,1,0,62,1200,SPX240315P01200000,0.05,0,0,0.05,0,1.9845,0,0,8342
Fri Mar 15 2024,SPXW240315C01200000,3410.7,0,3858.1,3864.8,0,0,1,0,4,1200,SPXW240315P01200000,0.05,0,0,0.05,0,1.9677,0,0,1011
Fri Mar 15 2024,SPX240315C01400000,3318.05,0,3658.2,3665.2,0,0,1,0,18,1400,SPX240315P01400000,0.1,0,0,0.05,0,1.776,0,0,16429
Fri Mar 15 2024,SPXW240315C01400000,0,0,3658.6,3666.7,0,0,1,0,1,1400,SPXW240315P01400000,0.1,0,0,0.05,0,1.7609,0,0,707
Fri Mar 15 2024,SPX240315C01600000,3319.95,0,3458.9,3465.7,0,0,1,0,4,1600,SPX240315P01600000,0.05,0,0,0.05,0,1.5958,-0.0001,0,9736
Fri Mar 15 2024,SPXW240315C01600000,0,0,3459.2,3465.9,0,0,1,0,0,1600,SPXW240315P01600000,0.1,0,0,0.05,0,1.5823,-0.0001,0,313
Fri Mar 15 2024,SPX240315C01700000,0,0,3359.2,3366,0,0,1,0,1,1700,SPX240315P01700000,0.15,0,0,0.05,0,1.5141,-0.0001,0,4259
Fri Mar 15 2024,SPXW240315C01700000,0,0,3359.4,3367.4,0,1.8768,1,0,0,1700,SPXW240315P01700000,0.1,0,0,0.05,0,1.5013,-0.0001,0,489
